Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,Genotype,BioProject,Developmental_stage,sex,Development_stage,sex_type,Library Name,tissue,Cell_Line,stage,chip_antibody,transgene,chip_antibody_supplier,genotype/variation,strain/background,antibody_manufacturer,input_experiment/sample
SRR947297,ChIP-Seq,32,240332736,SAMN02230836,128883263,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331073,GSM1183597,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183597,C34F6.9_GFP_L2_Input_Rep1,SRP028423,OP324(official name : OP324 genotype : unc119(ed3); wgIs324(C34F6.9::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs324(C34F6.9::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947298,ChIP-Seq,32,268469344,SAMN02230824,152811499,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331074,GSM1183598,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183598,C34F6.9_GFP_L2_ChIP_Rep1,SRP028423,OP324(official name : OP324 genotype : unc119(ed3); wgIs324(C34F6.9::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs324(C34F6.9::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947299,ChIP-Seq,32,165954080,SAMN02230827,97851706,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331075,GSM1183599,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183599,C34F6.9_GFP_L2_Input_Rep2,SRP028423,OP324(official name : OP324 genotype : unc119(ed3); wgIs324(C34F6.9::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs324(C34F6.9::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947300,ChIP-Seq,32,176274144,SAMN02230832,103023622,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331076,GSM1183600,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183600,C34F6.9_GFP_L2_ChIP_Rep2,SRP028423,OP324(official name : OP324 genotype : unc119(ed3); wgIs324(C34F6.9::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs324(C34F6.9::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947301,ChIP-Seq,32,219840576,SAMN02230820,112764403,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331077,GSM1183601,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183601,CEH-16_GFP_L2_Input_Rep1,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947302,ChIP-Seq,32,96395936,SAMN02230817,44739244,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331078,GSM1183602,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183602,CEH-16_GFP_L2_ChIP_Rep1,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947303,ChIP-Seq,32,61416160,SAMN02230817,32619823,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331078,GSM1183602,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183602,CEH-16_GFP_L2_ChIP_Rep1,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947304,ChIP-Seq,32,65230656,SAMN02230817,30365729,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331078,GSM1183602,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183602,CEH-16_GFP_L2_ChIP_Rep1,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947305,ChIP-Seq,32,209406752,SAMN02230825,124308092,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331079,GSM1183603,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183603,CEH-16_GFP_L2_Input_Rep2,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947306,ChIP-Seq,32,152943904,SAMN02230816,49937217,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331080,GSM1183604,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183604,CEH-16_GFP_L2_ChIP_Rep2,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947307,ChIP-Seq,32,110623360,SAMN02230816,43453308,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331080,GSM1183604,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183604,CEH-16_GFP_L2_ChIP_Rep2,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947308,ChIP-Seq,32,112485376,SAMN02230816,36302030,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331080,GSM1183604,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183604,CEH-16_GFP_L2_ChIP_Rep2,SRP028424,OP82(official name : OP82 genotype : unc119(ed3); wgIs82(ceh-16::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biology in...,unc119(ed3);wgIs82(ceh-16::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947309,ChIP-Seq,32,88722784,SAMN02230807,69571521,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331081,GSM1183605,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183605,DPL-1_GFP_L1_Input_Rep1,SRP028425,YL448(official name : YL448 genotype : unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR genotype : unc-119 (+)] outcross : 0 mutagen : None tags : GFP::3xFlag made_by : Michelle Kudron (Valerie Reinke's lab) ),unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947310,ChIP-Seq,32,192527296,SAMN02230823,113049524,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331082,GSM1183606,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183606,DPL-1_GFP_L1_ChIP_Rep1,SRP028425,YL448(official name : YL448 genotype : unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR genotype : unc-119 (+)] outcross : 0 mutagen : None tags : GFP::3xFlag made_by : Michelle Kudron (Valerie Reinke's lab) ),unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947311,ChIP-Seq,32,172145856,SAMN02230810,111937940,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331083,GSM1183607,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183607,DPL-1_GFP_L1_Input_Rep2,SRP028425,YL448(official name : YL448 genotype : unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR genotype : unc-119 (+)] outcross : 0 mutagen : None tags : GFP::3xFlag made_by : Michelle Kudron (Valerie Reinke's lab) ),unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947312,ChIP-Seq,32,149236992,SAMN02230800,81587918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331084,GSM1183608,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183608,DPL-1_GFP_L1_ChIP_Rep2,SRP028425,YL448(official name : YL448 genotype : unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR genotype : unc-119 (+)] outcross : 0 mutagen : None tags : GFP::3xFlag made_by : Michelle Kudron (Valerie Reinke's lab) ),unc-119(ed3) III; vrIs83 [pGES-1::DPL-1::GFP FLAG: DPL-1 3'UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947313,ChIP-Seq,32,184796320,SAMN02230815,94988817,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331085,GSM1183609,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183609,LIN-35_GFP_L1_Input_Rep1,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947314,ChIP-Seq,32,50365248,SAMN02230812,25265918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331086,GSM1183610,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183610,LIN-35_GFP_L1_ChIP_Rep1,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947315,ChIP-Seq,32,80075552,SAMN02230812,41477765,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331086,GSM1183610,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183610,LIN-35_GFP_L1_ChIP_Rep1,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947316,ChIP-Seq,32,112115264,SAMN02230805,57596162,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331087,GSM1183611,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183611,LIN-35_GFP_L1_Input_Rep2,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947317,ChIP-Seq,32,153617600,SAMN02230804,73527389,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331088,GSM1183612,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183612,LIN-35_GFP_L1_ChIP_Rep2,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947318,ChIP-Seq,32,191744384,SAMN02230804,96561499,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331088,GSM1183612,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183612,LIN-35_GFP_L1_ChIP_Rep2,SRP028426,YL409(official name : YL409 genotype : unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR genotype : unc-119 (+)]) outcross : 0 mutagen : None tags : GFP::3xFlag description : The LIN-35::GFP fusion protein is driven by its own lin-35 pro...,unc-119(ed3) III; vrIs60 [pLIN-35::LIN-35:GFP:FLAG::DPL-1 3'-UTR,PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
SRR947319,ChIP-Seq,32,110442656,SAMN02230809,53863658,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331089,GSM1183613,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183613,NHR-12_GFP_L2_Input_Rep1,SRP028427,OP318(official name : OP318 genotype : unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG; unc-119(+)) outcross : 3 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bi...,unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG;unc-119(+)),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947320,ChIP-Seq,32,137366432,SAMN02230799,73798685,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331090,GSM1183614,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183614,NHR-12_GFP_L2_ChIP_Rep1,SRP028427,OP318(official name : OP318 genotype : unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG; unc-119(+)) outcross : 3 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bi...,unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG;unc-119(+)),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947321,ChIP-Seq,32,165831104,SAMN02230797,83529485,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331091,GSM1183615,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183615,NHR-12_GFP_L2_Input_Rep2,SRP028427,OP318(official name : OP318 genotype : unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG; unc-119(+)) outcross : 3 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bi...,unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG;unc-119(+)),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947322,ChIP-Seq,32,257743008,SAMN02230795,137524749,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331092,GSM1183616,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183616,NHR-12_GFP_L2_ChIP_Rep2,SRP028427,OP318(official name : OP318 genotype : unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG; unc-119(+)) outcross : 3 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bi...,unc-119(ed3); wgIs318(nhr-12::TY1 EGFP FLAG;unc-119(+)),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947323,ChIP-Seq,32,96390976,SAMN02230783,46398803,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331093,GSM1183621,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183621,SMA-9_GFP_L2_Input_Rep1,SRP028428,OP130(official name : OP130 genotype : unc119(ed3); wgIs130(sma-9::TY1 EGFP FLAG C; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bio...,unc119(ed3);wgIs130(sma-9::TY1 EGFP FLAG C;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947324,ChIP-Seq,32,202716864,SAMN02230777,106576045,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331094,GSM1183622,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183622,SMA-9_GFP_L2_ChIP_Rep1,SRP028428,OP130(official name : OP130 genotype : unc119(ed3); wgIs130(sma-9::TY1 EGFP FLAG C; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bio...,unc119(ed3);wgIs130(sma-9::TY1 EGFP FLAG C;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947325,ChIP-Seq,32,113871872,SAMN02230778,53497505,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331095,GSM1183623,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183623,SMA-9_GFP_L2_Input_Rep2,SRP028428,OP130(official name : OP130 genotype : unc119(ed3); wgIs130(sma-9::TY1 EGFP FLAG C; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bio...,unc119(ed3);wgIs130(sma-9::TY1 EGFP FLAG C;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947326,ChIP-Seq,32,175012032,SAMN02230781,93938490,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331096,GSM1183624,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183624,SMA-9_GFP_L2_ChIP_Rep2,SRP028428,OP130(official name : OP130 genotype : unc119(ed3); wgIs130(sma-9::TY1 EGFP FLAG C; unc119) outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Bio...,unc119(ed3);wgIs130(sma-9::TY1 EGFP FLAG C;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947327,ChIP-Seq,32,159352128,SAMN02230773,78445900,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331097,GSM1183625,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183625,NHR-129_GFP_L2_Input_Rep1,SRP028429,OP339(official name : OP339 genotype : unc119(ed3); wgIs339(nhr-129::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs339(nhr-129::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947328,ChIP-Seq,32,297621344,SAMN02230772,172204302,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331098,GSM1183626,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183626,NHR-129_GFP_L2_ChIP_Rep1,SRP028429,OP339(official name : OP339 genotype : unc119(ed3); wgIs339(nhr-129::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs339(nhr-129::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947329,ChIP-Seq,32,189693440,SAMN02230782,92382292,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331099,GSM1183627,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183627,NHR-129_GFP_L2_Input_Rep2,SRP028429,OP339(official name : OP339 genotype : unc119(ed3); wgIs339(nhr-129::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs339(nhr-129::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947330,ChIP-Seq,32,263049216,SAMN02230770,152132532,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331100,GSM1183628,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183628,NHR-129_GFP_L2_ChIP_Rep2,SRP028429,OP339(official name : OP339 genotype : unc119(ed3); wgIs339(nhr-129::TY1 EGFP FLAG; unc119) outcross : 0 mutagen : None tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute for Cell Biolog...,unc119(ed3);wgIs339(nhr-129::TY1 EGFP FLAG;unc119),PRJNA63455,L2,hermaphrodite,,,,,,,,,,,,,
SRR947331,ChIP-Seq,32,185434560,SAMN02230762,98149867,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331101,GSM1183629,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1183629,GEI-11_GFP_L1_Input_Rep1,SRP028430,OP179(official name : OP179 genotype : unc-119(ed3) III; wgIs179 [unc-119(+) gei-11::TY1::EGFP::3xFLAG] outcross : 3 mutagen : Bombard tags : GFP::3xFlag description : This strain's transgene was constructed by Mihail Sarov at the Max Planck Institute ...,unc-119(ed3) III; wgIs179 [unc-119(+) gei-11::TY1::EGFP::3xFLAG],PRJNA63455,fed L1,hermaphrodite,,,,,,,,,,,,,
